Cnty,Pol,Child Cust,Voy,ATD,ETD,Bk,Clp,Clp Svc,Ld Type,ADOD,Fcr,Invoice Nbr,Status Cd,Shpr Cd,Computed
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"674,095","345,591",CON,A,07/15/2023,"674,095",CARL064697,P,VO,NVCARSWOOSH674095CARL064697
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"674,100","345,591",CON,A,07/15/2023,"674,100",CARL064698,P,VO,NVCARSWOOSH674100CARL064698
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"675,998","345,592",CON,A,07/15/2023,"675,998",CARL064700,P,VX,NVCARSWOOSH675998CARL064700
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"677,512","345,592",CON,A,07/14/2023,"677,512",CARL064699,P,VG,NVCARSWOOSH677512CARL064699
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"678,177","345,588",CON,A,07/15/2023,"678,177",CARL064365,P,VP,NVCARSWOOSH678177CARL064365
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"678,179","345,592",CON,A,07/15/2023,"678,179",CARL064452,P,VP,NVCARSWOOSH678179CARL064452
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"682,210","345,588",CON,A,07/14/2023,"682,210",CARL064360,P,VJ,NVCARSWOOSH682210CARL064360
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"682,247","345,592",CON,A,07/14/2023,"682,247",CARL064434,P,VJ,NVCARSWOOSH682247CARL064434
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"682,268","345,588",CON,A,07/14/2023,"682,268",CARL064364,P,VJ,NVCARSWOOSH682268CARL064364
NV,CAR,SWOOSH,"542,552",07/26/23,07/25/23,"683,476","345,592",CON,A,07/14/2023,"683,476",CARL064438,P,VJ,NVCARSWOOSH683476CARL064438
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"641,126","345,596",CON,A,07/12/2023,"641,126",CARL064712,P,EOL,NVCARSWOOSH641126CARL064712
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"663,962","345,593",CON,A,07/12/2023,"663,962",CARL064705,P,EOL,NVCARSWOOSH663962CARL064705
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"671,294","345,593",CON,A,07/12/2023,"671,294",CARL064343,P,ETOP,NVCARSWOOSH671294CARL064343
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"671,309","345,593",CON,A,07/12/2023,"671,309",CARL064707,P,ETOP,NVCARSWOOSH671309CARL064707
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"671,550","345,593",CON,A,07/11/2023,"671,550",CARL064469,P,NIV,NVCARSWOOSH671550CARL064469
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"671,551","345,593",CON,A,07/11/2023,"671,551",CARL064472,P,NIV,NVCARSWOOSH671551CARL064472
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"671,683","345,593",CON,A,07/13/2023,"671,683",CARL064475,P,NIV,NVCARSWOOSH671683CARL064475
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"672,572","345,595",CON,A,07/15/2023,"672,572",CARL064495,P,NIV,NVCARSWOOSH672572CARL064495
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"672,603","345,595",CON,A,07/15/2023,"672,603",CARL064479,P,NIV,NVCARSWOOSH672603CARL064479
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"675,536","345,593",CON,A,07/12/2023,"675,536",CARL064701,P,EGN2,NVCARSWOOSH675536CARL064701
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"675,613","345,593",CON,A,07/12/2023,"675,613",CARL064703,P,EGN2,NVCARSWOOSH675613CARL064703
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"675,634","345,593",CON,A,07/12/2023,"675,634",CARL064702,P,EGN2,NVCARSWOOSH675634CARL064702
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"675,887","345,595",CON,A,07/15/2023,"675,887",CARL064510,P,NIV,NVCARSWOOSH675887CARL064510
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"678,646","345,593",CON,A,07/14/2023,"678,646",CARL064366,P,SVV2,NVCARSWOOSH678646CARL064366
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"678,647","345,595",CON,A,07/14/2023,"678,647",CARL064381,P,SVV2,NVCARSWOOSH678647CARL064381
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,125","345,596",CON,A,07/13/2023,"679,125",CARL064711,P,EDV,NVCARSWOOSH679125CARL064711
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,128","345,593",CON,A,07/11/2023,"679,128",CARL064353,P,SNY,NVCARSWOOSH679128CARL064353
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,152","345,593",CON,A,07/12/2023,"679,152",CARL064363,P,SNY,NVCARSWOOSH679152CARL064363
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,164","345,595",CON,A,07/14/2023,"679,164",CARL064710,P,SNY,NVCARSWOOSH679164CARL064710
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,167","345,595",CON,A,07/14/2023,"679,167",CARL064378,P,SNY,NVCARSWOOSH679167CARL064378
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,172","345,596",CON,A,07/14/2023,"679,172",CARL064387,P,SNY,NVCARSWOOSH679172CARL064387
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,846","345,593",CON,A,07/13/2023,"679,846",CARL064347,P,NVC,NVCARSWOOSH679846CARL064347
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,858","345,593",CON,A,07/13/2023,"679,858",CARL064345,P,NVC,NVCARSWOOSH679858CARL064345
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,876","345,596",CON,A,07/13/2023,"679,876",CARL064385,P,NVC,NVCARSWOOSH679876CARL064385
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,894","345,593",CON,A,07/13/2023,"679,894",CARL064349,P,NVC,NVCARSWOOSH679894CARL064349
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,952","345,595",CON,A,07/14/2023,"679,952",CARL064372,P,NVC,NVCARSWOOSH679952CARL064372
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"679,974","345,595",CON,A,07/15/2023,"679,974",CARL064375,P,NVC,NVCARSWOOSH679974CARL064375
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"680,020","345,595",CON,A,07/14/2023,"680,020",CARL064709,P,NVC,NVCARSWOOSH680020CARL064709
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"680,062","345,595",CON,A,07/15/2023,"680,062",CARL064370,P,NVC,NVCARSWOOSH680062CARL064370
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"680,295","345,593",CON,A,07/12/2023,"680,295",CARL064466,P,CVT,NVCARSWOOSH680295CARL064466
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"680,404","345,593",CON,A,07/12/2023,"680,404",CARL064458,P,CVT,NVCARSWOOSH680404CARL064458
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"680,527","345,595",CON,A,07/14/2023,"680,527",CARL064384,P,SVV3,NVCARSWOOSH680527CARL064384
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"680,534","345,595",CON,A,07/14/2023,"680,534",CARL064382,P,SVV3,NVCARSWOOSH680534CARL064382
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"681,960","345,593",CON,A,07/15/2023,"681,960",CARL064704,P,EOL,NVCARSWOOSH681960CARL064704
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"681,977","345,595",CON,A,07/15/2023,"681,977",CARL064708,P,EOL,NVCARSWOOSH681977CARL064708
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"682,011","345,593",CON,A,07/15/2023,"682,011",CARL064706,P,EOL,NVCARSWOOSH682011CARL064706
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"682,670","345,593",CON,A,07/11/2023,"682,670",CARL064355,P,SNY,NVCARSWOOSH682670CARL064355
NV,CAR,SWOOSH,"542,553",07/26/23,07/25/23,"682,706","345,593",CON,A,07/12/2023,"682,706",CARL064359,P,SNY,NVCARSWOOSH682706CARL064359
NV,CAR,NHAC,"542,568",07/18/23,07/18/23,"657,754","344,694",AOS,F,06/28/23,"657,754",CARL063885,P,SINOVN,NVCARNHAC657754CARL063885
NV,CAR,NHAC,"542,568",07/18/23,07/18/23,"659,598","344,694",AOS,F,06/28/23,"659,598",CARL063885,P,SINOVN,NVCARNHAC659598CARL063885
NV,CAR,NHAC,"542,568",07/18/23,07/18/23,"659,601","344,687",AOS,F,06/28/23,"659,601",CARL063885,P,SINOVN,NVCARNHAC659601CARL063885
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"667,084","345,583",CON,A,07/14/2023,"667,084",CARL064321,P,VY,NVCARSWOOSH667084CARL064321
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"667,085","345,583",CON,A,07/14/2023,"667,085",CARL064320,P,VY,NVCARSWOOSH667085CARL064320
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"667,260","345,583",CON,A,07/14/2023,"667,260",CARL064319,P,VY,NVCARSWOOSH667260CARL064319
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"671,600","345,584",CON,A,07/12/2023,"671,600",CARL064352,P,NIV,NVCARSWOOSH671600CARL064352
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"673,166","345,584",CON,A,07/15/2023,"673,166",CARL064354,P,NIV,NVCARSWOOSH673166CARL064354
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"673,178","345,583",CON,A,07/15/2023,"673,178",CARL064338,P,NIV,NVCARSWOOSH673178CARL064338
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"675,884","345,584",CON,A,07/15/2023,"675,884",CARL064350,P,NIV,NVCARSWOOSH675884CARL064350
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"675,889","345,584",CON,A,07/15/2023,"675,889",CARL064348,P,NIV,NVCARSWOOSH675889CARL064348
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"675,890","345,583",CON,A,07/15/2023,"675,890",CARL064333,P,NIV,NVCARSWOOSH675890CARL064333
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"675,891","345,583",CON,A,07/15/2023,"675,891",CARL064331,P,NIV,NVCARSWOOSH675891CARL064331
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,509","345,584",CON,A,07/14/2023,"676,509",CARL064690,P,AGH,NVCARSWOOSH676509CARL064690
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,667","345,584",CON,A,07/14/2023,"676,667",CARL064332,P,EAV,NVCARSWOOSH676667CARL064332
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,674","345,584",CON,A,07/14/2023,"676,674",CARL064342,P,VY,NVCARSWOOSH676674CARL064342
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,713","345,584",CON,A,07/14/2023,"676,713",CARL064330,P,EAV,NVCARSWOOSH676713CARL064330
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,731","345,584",CON,A,07/15/2023,"676,731",CARL064692,P,VY,NVCARSWOOSH676731CARL064692
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,740","345,584",CON,A,07/14/2023,"676,740",CARL064326,P,EAV,NVCARSWOOSH676740CARL064326
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,745","345,584",CON,A,07/14/2023,"676,745",CARL064324,P,EAV,NVCARSWOOSH676745CARL064324
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,773","345,584",CON,A,07/14/2023,"676,773",CARL064339,P,EAV,NVCARSWOOSH676773CARL064339
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,780","345,584",CON,A,07/14/2023,"676,780",CARL064329,P,EAV,NVCARSWOOSH676780CARL064329
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,790","345,584",CON,A,07/15/2023,"676,790",CARL064691,P,VY,NVCARSWOOSH676790CARL064691
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,797","345,584",CON,A,07/14/2023,"676,797",CARL064328,P,EAV,NVCARSWOOSH676797CARL064328
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,806","345,584",CON,A,07/14/2023,"676,806",CARL064325,P,EAV,NVCARSWOOSH676806CARL064325
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"676,808","345,584",CON,A,07/14/2023,"676,808",CARL064323,P,EAV,NVCARSWOOSH676808CARL064323
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"679,942","345,583",CON,A,07/14/2023,"679,942",CARL064686,P,NVC,NVCARSWOOSH679942CARL064686
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"680,148","345,583",CON,A,07/14/2023,"680,148",CARL064315,P,VX,NVCARSWOOSH680148CARL064315
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"680,151","345,583",CON,A,07/14/2023,"680,151",CARL064317,P,VX,NVCARSWOOSH680151CARL064317
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"680,296","345,583",CON,A,07/15/2023,"680,296",CARL064344,P,VP,NVCARSWOOSH680296CARL064344
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"680,369","345,584",CON,A,07/14/2023,"680,369",CARL064322,P,AGH,NVCARSWOOSH680369CARL064322
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"681,967","345,583",CON,A,07/15/2023,"681,967",CARL064687,P,VW,NVCARSWOOSH681967CARL064687
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"682,695","345,583",CON,A,07/15/2023,"682,695",CARL064689,P,VW,NVCARSWOOSH682695CARL064689
NV,CAR,SWOOSH,"542,597",07/26/23,07/25/23,"682,709","345,583",CON,A,07/15/2023,"682,709",CARL064688,P,VW,NVCARSWOOSH682709CARL064688
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"664,913","345,582",CON,A,07/12/2023,"664,913",CARL064211,P,CCV,NVCARSWOOSH664913CARL064211
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"667,278","345,581",CON,A,07/14/2023,"667,278",CARL064606,P,VY,NVCARSWOOSH667278CARL064606
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"673,180","345,582",CON,A,07/15/2023,"673,180",CARL064229,P,NIV,NVCARSWOOSH673180CARL064229
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"673,181","345,582",CON,A,07/15/2023,"673,181",CARL064220,P,NIV,NVCARSWOOSH673181CARL064220
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"673,184","345,581",CON,A,07/15/2023,"673,184",CARL064203,P,NIV,NVCARSWOOSH673184CARL064203
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"673,603","345,581",CON,A,07/13/2023,"673,603",CARL064210,P,VP,NVCARSWOOSH673603CARL064210
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"673,604","345,581",CON,A,07/13/2023,"673,604",CARL064209,P,VP,NVCARSWOOSH673604CARL064209
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"674,034","345,581",CON,A,07/14/2023,"674,034",CARL064285,P,COLLTEX,NVCARSWOOSH674034CARL064285
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,494","345,580",CON,A,07/14/2023,"676,494",CARL064284,P,EAV,NVCARSWOOSH676494CARL064284
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,553","345,582",CON,A,07/14/2023,"676,553",CARL064619,P,AGH,NVCARSWOOSH676553CARL064619
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,678","345,581",CON,A,07/15/2023,"676,678",CARL064609,P,VY,NVCARSWOOSH676678CARL064609
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,681","345,581",CON,A,07/15/2023,"676,681",CARL064604,P,VY,NVCARSWOOSH676681CARL064604
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,707","345,581",CON,A,07/14/2023,"676,707",CARL064288,P,VY,NVCARSWOOSH676707CARL064288
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,714","345,580",CON,A,07/14/2023,"676,714",CARL064280,P,EAV,NVCARSWOOSH676714CARL064280
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,732","345,582",CON,A,07/15/2023,"676,732",CARL064640,P,VY,NVCARSWOOSH676732CARL064640
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,743","345,580",CON,A,07/15/2023,"676,743",CARL064597,P,VY,NVCARSWOOSH676743CARL064597
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,813","345,581",CON,A,07/14/2023,"676,813",CARL064286,P,EAV,NVCARSWOOSH676813CARL064286
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,816","345,581",CON,A,07/14/2023,"676,816",CARL064292,P,VY,NVCARSWOOSH676816CARL064292
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,818","345,581",CON,A,07/14/2023,"676,818",CARL064287,P,VY,NVCARSWOOSH676818CARL064287
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"676,820","345,581",CON,A,07/14/2023,"676,820",CARL064293,P,VY,NVCARSWOOSH676820CARL064293
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"679,866","345,580",CON,A,07/13/2023,"679,866",CARL064585,P,NVC,NVCARSWOOSH679866CARL064585
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,085","345,580",CON,A,07/14/2023,"680,085",CARL064593,P,NVC,NVCARSWOOSH680085CARL064593
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,258","345,582",CON,A,07/14/2023,"680,258",CARL064295,P,AGH,NVCARSWOOSH680258CARL064295
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,320","345,582",CON,A,07/14/2023,"680,320",CARL064613,P,AGH,NVCARSWOOSH680320CARL064613
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,322","345,582",CON,A,07/14/2023,"680,322",CARL064624,P,AGH,NVCARSWOOSH680322CARL064624
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,324","345,581",CON,A,07/14/2023,"680,324",CARL064600,P,AGH,NVCARSWOOSH680324CARL064600
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,461","345,582",CON,A,07/14/2023,"680,461",CARL064628,P,AGH,NVCARSWOOSH680461CARL064628
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,528","345,582",CON,A,07/12/2023,"680,528",CARL064216,P,DDV,NVCARSWOOSH680528CARL064216
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,529","345,582",CON,A,07/12/2023,"680,529",CARL064218,P,DDV,NVCARSWOOSH680529CARL064218
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,535","345,582",CON,A,07/12/2023,"680,535",CARL064214,P,DDV,NVCARSWOOSH680535CARL064214
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,537","345,582",CON,A,07/12/2023,"680,537",CARL064215,P,DDV,NVCARSWOOSH680537CARL064215
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,538","345,582",CON,A,07/12/2023,"680,538",CARL064213,P,DDV,NVCARSWOOSH680538CARL064213
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"680,540","345,581",CON,A,07/12/2023,"680,540",CARL064192,P,DDV,NVCARSWOOSH680540CARL064192
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"682,694","345,582",CON,A,07/15/2023,"682,694",CARL064632,P,VW,NVCARSWOOSH682694CARL064632
NV,CAR,SWOOSH,"542,601",07/21/23,07/21/23,"698,459","345,581",CON,A,07/14/2023,"698,459",CARL064200,P,NIV,NVCARSWOOSH698459CARL064200
NV,CAR,AAFES,"542,608",07/23/23,07/23/23,"666,416","346,345",AOS,F,07/20/23,"666,416",CARL064141,P,MAINGO,NVCARAAFES666416CARL064141
NV,CAR,AAFES,"542,608",07/23/23,07/23/23,"666,416","346,349",AOS,F,07/20/23,"666,416",CARL064141,P,MAINGO,NVCARAAFES666416CARL064141
NV,CAR,AAFES,"542,608",07/23/23,07/23/23,"666,416","346,347",AOS,F,07/20/23,"666,416",CARL064141,P,MAINGO,NVCARAAFES666416CARL064141
NV,CAR,AAFES,"542,608",07/23/23,07/23/23,"666,416","346,346",AOS,F,07/20/23,"666,416",CARL064141,P,MAINGO,NVCARAAFES666416CARL064141
NV,CAR,AAFES,"542,608",07/23/23,07/23/23,"666,416","346,343",AOS,F,07/20/23,"666,416",CARL064141,P,MAINGO,NVCARAAFES666416CARL064141
NV,CAR,AAFES,"542,608",07/23/23,07/23/23,"666,416","346,342",AOS,F,07/20/23,"666,416",CARL064141,P,MAINGO,NVCARAAFES666416CARL064141
NV,CAR,SWOOSH,"542,629",07/26/23,07/25/23,"674,552","345,600",CON,A,07/14/2023,"674,552",CARL064535,P,VP,NVCARSWOOSH674552CARL064535
NV,CAR,SWOOSH,"542,629",07/26/23,07/25/23,"678,169","345,600",CON,A,07/15/2023,"678,169",CARL064537,P,VP,NVCARSWOOSH678169CARL064537
NV,CAR,SWOOSH,"542,629",07/26/23,07/25/23,"682,664","345,600",CON,A,07/15/2023,"682,664",CARL064715,P,VW,NVCARSWOOSH682664CARL064715
NV,CAR,SWOOSH,"542,629",07/26/23,07/25/23,"682,700","345,600",CON,A,07/15/2023,"682,700",CARL064714,P,VW,NVCARSWOOSH682700CARL064714
NV,CAR,TKMAXX,"542,663",07/20/23,07/20/23,"589,988","344,958",CON,F,07/12/23,"589,988",CARL064123,P,DANGLONG,NVCARTKMAXX589988CARL064123
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"533,461","347,793",CON,A,07/19/2023,"533,461",CARL068785,P,PRIMACY,NVCARURBAN533461CARL068785
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"524,718","347,793",CON,A,07/21/2023,"639,095",CARL068752,P,TUAPHAT,NVCARURBAN524718CARL068752
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"524,723","347,793",CON,A,07/21/2023,"639,095",CARL068752,P,TUAPHAT,NVCARURBAN524723CARL068752
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"639,095","347,793",CON,A,07/21/2023,"639,095",CARL068752,P,TUAPHAT,NVCARURBAN639095CARL068752
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"639,096","347,793",CON,A,07/21/2023,"639,095",CARL068752,P,TUAPHAT,NVCARURBAN639096CARL068752
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"668,974","347,793",CON,A,07/21/2023,"639,095",CARL068752,P,TUAPHAT,NVCARURBAN668974CARL068752
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"668,979","347,793",CON,A,07/21/2023,"639,095",CARL068752,P,TUAPHAT,NVCARURBAN668979CARL068752
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"644,188","347,793",CON,A,07/21/2023,"644,188",CARL068786,P,JCLSG,NVCARURBAN644188CARL068786
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"665,683","347,793",CON,A,07/21/2023,"665,683",CARL068787,P,MNHATUB,NVCARURBAN665683CARL068787
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,049","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695049CARL068781
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,051","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695051CARL068781
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,052","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695052CARL068781
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,053","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695053CARL068781
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,055","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695055CARL068781
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,056","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695056CARL068781
NV,CAR,URBAN,"542,698",07/31/23,07/31/23,"695,057","347,793",CON,A,07/21/2023,"695,049",CARL068781,P,TOPROVN,NVCARURBAN695057CARL068781
NV,CAR,GAP,"542,714",07/19/23,07/19/23,"680,761","345,065",CON,A,07/10/2023,"680,761",CARL064130,P,GEINS,NVCARGAP680761CARL064130
NV,CAR,GAP,"542,715",07/17/23,07/17/23,"680,918","345,068",CON,A,07/10/2023,"680,918",CARL064120,P,GEINS,NVCARGAP680918CARL064120
NV,CAR,GAP,"542,716",07/19/23,07/19/23,"681,010","345,071",CON,A,07/10/2023,"681,010",CARL064117,P,GEINS,NVCARGAP681010CARL064117
NV,CAR,GAP,"542,716",07/19/23,07/19/23,"681,011","345,070",CON,A,07/10/2023,"681,011",CARL064118,P,GEINS,NVCARGAP681011CARL064118
NV,CAR,RH,"542,759",07/22/23,07/22/23,"701,409","345,773",AOS,F,07/13/23,"701,409",CARL066878,P,ESCHTD,NVCARRH701409CARL066878
NV,CAR,ZURN,"542,770",07/24/23,07/24/23,"699,063","346,492",AOS,C,07/12/23,"699,063",CARL064725,P,MAYTIME,NVCARZURN699063CARL064725
NV,CAR,SWOOSH,"542,821",07/26/23,07/26/23,"652,062","345,637",CON,A,07/14/2023,"652,062",CARL064576,P,NIV,NVCARSWOOSH652062CARL064576
NV,CAR,SWOOSH,"542,821",07/26/23,07/26/23,"652,064","345,639",CON,A,07/14/2023,"652,064",CARL064584,P,NIV,NVCARSWOOSH652064CARL064584
NV,CAR,SWOOSH,"542,821",07/26/23,07/26/23,"656,722","345,638",CON,A,07/14/2023,"656,722",CARL064579,P,NIV,NVCARSWOOSH656722CARL064579
NV,CAR,SWOOSH,"542,861",08/02/23,08/02/23,"688,347","347,639",CON,A,07/17/2023,"688,347",CARL065438,P,VJ,NVCARSWOOSH688347CARL065438
NV,CAR,SWOOSH,"542,861",08/02/23,08/02/23,"691,003","347,638",CON,A,07/21/2023,"691,003",CARL065436,P,NIV,NVCARSWOOSH691003CARL065436
NV,CAR,SWOOSH,"542,861",08/02/23,08/02/23,"691,008","347,641",CON,A,07/21/2023,"691,008",CARL065440,P,NIV,NVCARSWOOSH691008CARL065440
NV,CAR,SWOOSH,"542,861",08/02/23,08/02/23,"693,753","347,638",CON,A,07/17/2023,"693,753",CARL065437,P,VJ,NVCARSWOOSH693753CARL065437
NV,CAR,SWOOSH,"542,861",08/02/23,08/02/23,"699,116","347,639",CON,A,07/21/2023,"699,116",CARL065439,P,VP,NVCARSWOOSH699116CARL065439
NV,CAR,OUTDOR,"542,870",08/08/23,08/08/23,"694,476","349,401",CON,F,07/27/23,"694,476",CARL066463,P,LYV,NVCAROUTDOR694476CARL066463
NV,CAR,OUTDOR,"542,870",08/08/23,08/08/23,"715,992","348,566",CON,F,07/27/23,"715,992",CARL066458,P,GHANSAE,NVCAROUTDOR715992CARL066458
