Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
NV,SGN,NIKE,SWOOSH,540700,2001-01-01,2023-06-18,589588,ALM,,,,,2023-06-18,Sunday,2023-06-20
NV,SGN,NIKE,SWOOSH,540701,2001-01-01,2023-06-18,589578,ALM,,,,,2023-06-18,Sunday,2023-06-20
NV,SGN,NIKE,SWOOSH,540703,2001-01-01,2023-06-18,589610,ALM,,,,,2023-06-18,Sunday,2023-06-20
NV,SGN,NIKE,SWOOSH,540704,2001-01-01,2023-06-18,589611,ALM,,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99373,2001-01-01,2023-06-18,552626,ALM,552624,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99373,2001-01-01,2023-06-18,552639,ALM,552624,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99373,2001-01-01,2023-06-18,552624,ALM,552624,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99373,2001-01-01,2023-06-18,552625,ALM,552624,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99373,2001-01-01,2023-06-18,552627,ALM,552624,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99373,2001-01-01,2023-06-18,552628,ALM,552624,,,,2023-06-18,Sunday,2023-06-20
ID,CKG,VFC,OUTDOR,296276,2001-01-01,2023-06-18,560326,ALM,560326,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99684,2001-01-01,2023-06-18,554461,ALM,554461,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99684,2001-01-01,2023-06-18,554469,ALM,554461,,,,2023-06-18,Sunday,2023-06-20
NV,HNA,ESPRIT,ESPRIT,537961,2001-01-01,2023-06-18,518113,ALM,518113,,,,2023-06-18,Sunday,2023-06-20
ID,CKG,VFC,OUTDOR,296319,2001-01-01,2023-06-18,555550,ALM,555550,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99465,2001-01-01,2023-06-18,553383,ALM,553382,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99465,2001-01-01,2023-06-18,553386,ALM,553382,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99465,2001-01-01,2023-06-18,553384,ALM,553382,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99465,2001-01-01,2023-06-18,553385,ALM,553382,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99465,2001-01-01,2023-06-18,553382,ALM,553382,,,,2023-06-18,Sunday,2023-06-20
TH,BKK,NIKE,SWOOSH,143505,2001-01-01,2023-06-18,317639,ALM,,,,,2023-06-18,Sunday,2023-06-20
TH,BKK,NIKE,SWOOSH,143505,2001-01-01,2023-06-18,317643,ALM,,,,,2023-06-18,Sunday,2023-06-20
TH,BKK,NIKE,SWOOSH,143505,2001-01-01,2023-06-18,317642,ALM,,,,,2023-06-18,Sunday,2023-06-20
TH,BKK,NIKE,SWOOSH,143505,2001-01-01,2023-06-18,317640,ALM,,,,,2023-06-18,Sunday,2023-06-20
TH,BKK,NIKE,SWOOSH,143505,2001-01-01,2023-06-18,317166,ALM,,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99233,2001-01-01,2023-06-18,550614,ALM,550611,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99233,2001-01-01,2023-06-18,550613,ALM,550611,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99233,2001-01-01,2023-06-18,550615,ALM,550611,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99233,2001-01-01,2023-06-18,550611,ALM,550611,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99233,2001-01-01,2023-06-18,550618,ALM,550611,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99233,2001-01-01,2023-06-18,550617,ALM,550611,,,,2023-06-18,Sunday,2023-06-20
NV,SGN,JCI,JCREW,537771,2023-06-18,2023-06-18,526520,ALM,526520,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554465,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554460,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554471,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554463,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554474,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554477,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99538,2001-01-01,2023-06-18,554472,ALM,554460,,,,2023-06-18,Sunday,2023-06-20
CB,PNH,JCI,JCREW,99843,2001-01-01,2023-06-20,556357,ALM,556357,,,,2023-06-20,Tuesday,2023-06-21
CB,PNH,JCI,JCREW,99843,2001-01-01,2023-06-20,556360,ALM,556357,,,,2023-06-20,Tuesday,2023-06-21
NV,HPZ,NIKE,CONVRS,539669,2023-06-20,2023-06-20,603533,ALM,,,,,2023-06-20,Tuesday,2023-06-21
NV,HPZ,NIKE,CONVRS,539670,2023-06-20,2023-06-20,603532,ALM,,,,,2023-06-20,Tuesday,2023-06-21
NV,HPZ,NIKE,CONVRS,539672,2023-06-20,2023-06-20,603534,ALM,,,,,2023-06-20,Tuesday,2023-06-21
NV,HPZ,NIKE,CONVRS,539672,2023-06-20,2023-06-20,603529,ALM,,,,,2023-06-20,Tuesday,2023-06-21
NV,SGN,NIKE,SWOOSH,541261,2001-01-01,2023-06-20,612459,ALM,,,,,2023-06-20,Tuesday,2023-06-21
NV,SGN,NIKE,SWOOSH,541264,2001-01-01,2023-06-20,608964,ALM,,,,,2023-06-20,Tuesday,2023-06-21
CB,PNH,JCI,JCREW,99920,2001-01-01,2023-06-20,559193,ALM,559191,,,,2023-06-20,Tuesday,2023-06-21
CB,PNH,JCI,JCREW,99920,2001-01-01,2023-06-20,559194,ALM,559191,,,,2023-06-20,Tuesday,2023-06-21
CB,PNH,JCI,JCREW,99920,2001-01-01,2023-06-20,559192,ALM,559191,,,,2023-06-20,Tuesday,2023-06-21
CB,PNH,JCI,JCREW,99920,2001-01-01,2023-06-20,559191,ALM,559191,,,,2023-06-20,Tuesday,2023-06-21
NV,HNA,EDDIE,EDDIEB,540650,2023-06-20,2023-06-20,563320,ALM,,,,,2023-06-20,Tuesday,2023-06-21
ID,CKG,VFC,OUTDOR,296530,2001-01-01,2023-06-21,547611,ALM,547611,,,,2023-06-21,Wednesday,2023-06-22
NV,SGN,NIKE,SWOOSH,541270,2001-01-01,2023-06-21,616881,ALM,,,,,2023-06-21,Wednesday,2023-06-22
ID,JKT,NIKE,SWOOSH,297053,2001-01-01,2023-06-21,561937,ALM,,,,,2023-06-21,Wednesday,2023-06-22
ID,JKT,NIKE,SWOOSH,297057,2001-01-01,2023-06-21,561944,ALM,,,,,2023-06-21,Wednesday,2023-06-22
NV,HPZ,JCI,JCREW,536492,2023-06-21,2023-06-21,614591,ALM,614591,,,,2023-06-21,Wednesday,2023-06-22
TH,BKK,JCI,JCREW,143021,2001-01-01,2023-06-21,313195,ALM,,,,,2023-06-21,Wednesday,2023-06-22
TH,BKK,JCI,JCREW,143021,2001-01-01,2023-06-21,313191,ALM,,,,,2023-06-21,Wednesday,2023-06-22
TH,BKK,JCI,JCREW,143021,2001-01-01,2023-06-21,313190,ALM,313190,,,,2023-06-21,Wednesday,2023-06-22
TH,BKK,JCI,JCREW,143021,2001-01-01,2023-06-21,313193,ALM,,,,,2023-06-21,Wednesday,2023-06-22
NV,SGN,NIKE,CONVRS,540610,2023-06-21,2023-06-21,641093,ALM,,,,,2023-06-21,Wednesday,2023-06-22
NV,HPZ,PACSUN,PACSUN,540145,2001-01-01,2023-06-21,553393,ALM,553393,,,,2023-06-21,Wednesday,2023-06-22
NV,HPZ,NIKE,SWOOSH,540944,2023-06-22,2023-06-22,608974,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,HPZ,NIKE,SWOOSH,540945,2023-06-22,2023-06-22,608976,ALM,,,,,2023-06-22,Thursday,2023-06-23
PH,CEB,NIKE,SWOOSH,81706,2001-01-01,2023-06-22,855301,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,HPZ,AEBV,AEBV,540721,2023-06-22,2023-06-22,643529,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,HNA,ESPRIT,ESPRIT,538435,2001-01-01,2023-06-22,558852,ALM,558852,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,JCI,JCREW,539716,2023-06-22,2023-06-22,605015,ALM,605015,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295247,2001-01-01,2023-06-22,552471,ALM,552471,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295247,2001-01-01,2023-06-22,552470,ALM,552471,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,SWOOSH,541265,2001-01-01,2023-06-22,608959,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,SWOOSH,541266,2001-01-01,2023-06-22,608962,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,SWOOSH,541267,2001-01-01,2023-06-22,608961,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,SWOOSH,541268,2001-01-01,2023-06-22,608960,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,VFC,OUTDOR,296533,2001-01-01,2023-06-22,558907,ALM,558907,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,SWOOSH,541271,2001-01-01,2023-06-22,608966,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,SWOOSH,541273,2001-01-01,2023-06-22,608965,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295005,2001-01-01,2023-06-22,550844,ALM,550843,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295005,2001-01-01,2023-06-22,550843,ALM,550843,,,,2023-06-22,Thursday,2023-06-23
ID,JKT,NIKE,SWOOSH,297055,2001-01-01,2023-06-22,561301,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,JKT,NIKE,SWOOSH,297055,2001-01-01,2023-06-22,561942,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,JKT,NIKE,SWOOSH,297055,2001-01-01,2023-06-22,561945,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,JKT,NIKE,SWOOSH,297055,2001-01-01,2023-06-22,561307,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,JKT,NIKE,SWOOSH,297058,2001-01-01,2023-06-22,561947,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,JKT,NIKE,SWOOSH,297061,2001-01-01,2023-06-22,561938,ALM,,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99688,2001-01-01,2023-06-22,556362,ALM,556362,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559476,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559478,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559477,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559964,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559479,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559480,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
CB,PNH,JCI,JCREW,99944,2001-01-01,2023-06-22,559481,ALM,559476,,,,2023-06-22,Thursday,2023-06-23
NV,HPZ,COLE,COLE,540561,2001-01-01,2023-06-22,528026,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,JCI,JCREW,537773,2023-06-22,2023-06-22,526514,ALM,526514,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,NIKE,CONVRS,540609,2023-06-22,2023-06-22,641090,ALM,,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295637,2001-01-01,2023-06-22,555887,ALM,555885,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295637,2001-01-01,2023-06-22,555886,ALM,555885,,,,2023-06-22,Thursday,2023-06-23
ID,CKG,JCI,JCREW,295637,2001-01-01,2023-06-22,555885,ALM,555885,,,,2023-06-22,Thursday,2023-06-23
TH,BKK,NIKE,SWOOSH,143588,2001-01-01,2023-06-22,318349,ALM,,,,,2023-06-22,Thursday,2023-06-23
TH,BKK,NIKE,SWOOSH,143588,2001-01-01,2023-06-22,318347,ALM,,,,,2023-06-22,Thursday,2023-06-23
TH,BKK,NIKE,SWOOSH,143588,2001-01-01,2023-06-22,317684,ALM,,,,,2023-06-22,Thursday,2023-06-23
TH,BKK,NIKE,SWOOSH,143588,2001-01-01,2023-06-22,318350,ALM,,,,,2023-06-22,Thursday,2023-06-23
TH,BKK,NIKE,SWOOSH,143588,2001-01-01,2023-06-22,318348,ALM,,,,,2023-06-22,Thursday,2023-06-23
NV,SGN,AEBV,AEBV,539935,2023-06-23,2023-06-23,610159,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,AEBV,AEBV,539935,2023-06-23,2023-06-23,599203,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540491,2023-06-23,2023-06-23,542457,ALM,542457,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540491,2023-06-23,2023-06-23,542463,ALM,542457,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540491,2023-06-23,2023-06-23,542458,ALM,542457,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540491,2023-06-23,2023-06-23,542462,ALM,542457,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540491,2023-06-23,2023-06-23,445660,ALM,445660,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540491,2023-06-23,2023-06-23,619326,ALM,619326,,,,2023-06-23,Friday,2023-06-26
CB,PNH,JCI,JCREW,99150,2001-01-01,2023-06-23,549997,ALM,549997,,,,2023-06-23,Friday,2023-06-26
NV,SGN,NIKE,SWOOSH,541263,2001-01-01,2023-06-23,600661,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,NIKE,SWOOSH,541272,2001-01-01,2023-06-23,608967,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,NIKE,SWOOSH,541276,2001-01-01,2023-06-23,608969,ALM,,,,,2023-06-23,Friday,2023-06-26
ID,JKT,NIKE,SWOOSH,297059,2001-01-01,2023-06-23,561946,ALM,,,,,2023-06-23,Friday,2023-06-26
ID,JKT,NIKE,SWOOSH,297060,2001-01-01,2023-06-23,561941,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,NIKE,SWOOSH,541288,2001-01-01,2023-06-23,614948,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,VFC,OUTDOR,540820,2001-01-01,2023-06-23,602220,ALM,602220,,,,2023-06-23,Friday,2023-06-26
NV,SGN,VFC,OUTDOR,540820,2001-01-01,2023-06-23,597473,ALM,597473,,,,2023-06-23,Friday,2023-06-26
NV,SGN,EDDIE,EDDIEB,540837,2023-06-23,2023-06-23,612074,ALM,,,,,2023-06-23,Friday,2023-06-26
NV,SGN,ATC,ATC,540846,2023-06-23,2023-06-23,647977,ALM,647977,,,,2023-06-23,Friday,2023-06-26
NV,SGN,JCI,JCREW,540420,2023-06-24,2023-06-24,623750,ALM,620156,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,JCI,JCREW,540420,2023-06-24,2023-06-24,620156,ALM,620156,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,JCI,JCREW,540165,2023-06-24,2023-06-24,619327,ALM,619324,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,JCI,JCREW,540165,2023-06-24,2023-06-24,619324,ALM,619324,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NBAL,NBAL,540936,2001-01-01,2023-06-24,641917,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,JCI,JCREW,538634,2023-06-24,2023-06-24,559033,ALM,559033,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NIKE,SWOOSH,541259,2001-01-01,2023-06-24,603277,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,HNA,AEO,AEO,540756,2023-06-24,2023-06-24,617564,EAS,617563,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NBAL,NBAL,540760,2001-01-01,2023-06-24,590031,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NIKE,SWOOSH,541274,2001-01-01,2023-06-24,608963,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NIKE,SWOOSH,541275,2001-01-01,2023-06-24,608971,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,HPZ,NIKE,SWOOSH,541020,2023-06-24,2023-06-24,609000,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,HPZ,NIKE,SWOOSH,541021,2023-06-24,2023-06-24,598078,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NIKE,SWOOSH,541277,2001-01-01,2023-06-24,608968,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NIKE,SWOOSH,541278,2001-01-01,2023-06-24,608972,ALM,,,,,2023-06-24,Saturday,2023-06-27
ID,JKT,NIKE,SWOOSH,297054,2001-01-01,2023-06-24,561940,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,NIKE,SWOOSH,541285,2001-01-01,2023-06-24,608952,ALM,,,,,2023-06-24,Saturday,2023-06-27
ID,JKT,NIKE,SWOOSH,297062,2001-01-01,2023-06-24,561296,ALM,,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,VFC,OUTDOR,540822,2001-01-01,2023-06-24,611941,ALM,611941,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,VFC,OUTDOR,540822,2001-01-01,2023-06-24,597472,ALM,597472,,,,2023-06-24,Saturday,2023-06-27
NV,SGN,VFC,OUTDOR,540847,2001-01-01,2023-06-24,597477,ALM,597477,,,,2023-06-24,Saturday,2023-06-27
NV,HNA,ESPRIT,ESPRIT,538320,2001-01-01,2023-06-24,552384,ALM,552384,,,,2023-06-24,Saturday,2023-06-27
NV,HNA,ESPRIT,ESPRIT,538320,2001-01-01,2023-06-24,552385,ALM,552385,,,,2023-06-24,Saturday,2023-06-27
NV,HNA,ESPRIT,ESPRIT,538320,2001-01-01,2023-06-24,552386,ALM,552386,,,,2023-06-24,Saturday,2023-06-27
NV,HPZ,NIKE,CONVRS,539884,2023-06-24,2023-06-24,620108,ALM,,,,,2023-06-24,Saturday,2023-06-27
CB,PNH,NIKE,SWOOSH,99827,2001-01-01,2023-06-24,557883,ALM,,,,,2023-06-24,Saturday,2023-06-27
CB,PNH,JCI,JCREW,99844,2001-01-01,2023-06-25,554470,ALM,554464,,,,2023-06-25,Sunday,2023-06-27
CB,PNH,JCI,JCREW,99844,2001-01-01,2023-06-25,550619,ALM,550616,,,,2023-06-25,Sunday,2023-06-27
CB,PNH,JCI,JCREW,99844,2001-01-01,2023-06-25,554464,ALM,554464,,,,2023-06-25,Sunday,2023-06-27
CB,PNH,JCI,JCREW,99844,2001-01-01,2023-06-25,550616,ALM,550616,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541260,2001-01-01,2023-06-25,610913,ALM,,,,,2023-06-25,Sunday,2023-06-27
CB,PNH,JCI,JCREW,99149,2001-01-01,2023-06-25,549992,ALM,549991,,,,2023-06-25,Sunday,2023-06-27
CB,PNH,JCI,JCREW,99149,2001-01-01,2023-06-25,549991,ALM,549991,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541262,2001-01-01,2023-06-25,612458,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541262,2001-01-01,2023-06-25,612460,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,HNA,VFC,OUTDOR,540763,2001-01-01,2023-06-25,596097,ALM,596097,,,,2023-06-25,Sunday,2023-06-27
NV,HNA,VFC,OUTDOR,540765,2001-01-01,2023-06-25,596094,ALM,596094,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541279,2001-01-01,2023-06-25,608970,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541280,2001-01-01,2023-06-25,608956,ALM,,,,,2023-06-25,Sunday,2023-06-27
ID,JKT,NIKE,SWOOSH,297056,2001-01-01,2023-06-25,561939,ALM,,,,,2023-06-25,Sunday,2023-06-27
ID,JKT,NIKE,SWOOSH,297056,2001-01-01,2023-06-25,561943,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541282,2001-01-01,2023-06-25,608954,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541283,2001-01-01,2023-06-25,608953,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541284,2001-01-01,2023-06-25,608955,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541286,2001-01-01,2023-06-25,608958,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,NIKE,SWOOSH,541287,2001-01-01,2023-06-25,608957,ALM,,,,,2023-06-25,Sunday,2023-06-27
ID,JKT,NIKE,SWOOSH,297064,2001-01-01,2023-06-25,562093,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,HNA,VFC,OUTDOR,540826,2001-01-01,2023-06-25,596091,ALM,596091,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143600,2001-01-01,2023-06-25,317699,ALM,,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143600,2001-01-01,2023-06-25,317692,ALM,,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143600,2001-01-01,2023-06-25,317693,ALM,,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143600,2001-01-01,2023-06-25,317689,ALM,,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143600,2001-01-01,2023-06-25,317691,ALM,,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143601,2001-01-01,2023-06-25,317690,ALM,,,,,2023-06-25,Sunday,2023-06-27
NV,SGN,AEO,AEO,540914,2023-06-25,2023-06-25,600538,EAS,600537,,,,2023-06-25,Sunday,2023-06-27
TH,BKK,NIKE,SWOOSH,143605,2001-01-01,2023-06-25,317694,ALM,,,,,2023-06-25,Sunday,2023-06-27
ID,JKT,NIKE,SWOOSH,297063,2001-01-01,2023-06-26,561295,ALM,,,,,2023-06-26,Monday,2023-06-27
NV,HNA,AEO,AEO,541053,2023-06-26,2023-06-26,572037,EAS,572041,,,,2023-06-26,Monday,2023-06-27
NV,HNA,AEO,AEO,541053,2023-06-26,2023-06-26,572039,EAS,572041,,,,2023-06-26,Monday,2023-06-27
NV,HNA,AEO,AEO,541053,2023-06-26,2023-06-26,572038,EAS,572041,,,,2023-06-26,Monday,2023-06-27
CB,PNH,JCI,JCREW,100033,2001-01-01,2023-06-26,560674,ALM,560674,,,,2023-06-26,Monday,2023-06-27
CB,PNH,JCI,JCREW,100033,2001-01-01,2023-06-26,560675,ALM,560674,,,,2023-06-26,Monday,2023-06-27
TH,BKK,NIKE,SWOOSH,143599,2001-01-01,2023-06-26,317688,ALM,,,,,2023-06-26,Monday,2023-06-27
TH,BKK,NIKE,SWOOSH,143604,2001-01-01,2023-06-26,317687,ALM,,,,,2023-06-26,Monday,2023-06-27
AU,SYD,XENPA,XENPA,16451,2023-06-27,2023-06-27,685554,EAS,,,,,2023-06-27,Tuesday,2023-06-28
NV,HPZ,PACSUN,PACSUN,541058,2001-01-01,2023-06-27,575962,ALM,575962,,,,2023-06-27,Tuesday,2023-06-28
ID,JKT,NIKE,CONVRS,296586,2023-06-27,2023-06-27,552886,ALM,,,,,2023-06-27,Tuesday,2023-06-28
ID,JKT,NIKE,CONVRS,296587,2023-06-27,2023-06-27,554398,ALM,,,,,2023-06-27,Tuesday,2023-06-28
NV,HPZ,COLE,COLE,541093,2023-06-27,2023-06-27,651307,ALM,,,,,2023-06-27,Tuesday,2023-06-28
NV,HPZ,COLE,COLE,541093,2023-06-27,2023-06-27,651304,ALM,,,,,2023-06-27,Tuesday,2023-06-28
NV,HPZ,COLE,COLE,541093,2023-06-27,2023-06-27,651306,ALM,,,,,2023-06-27,Tuesday,2023-06-28
NV,SGN,AEBV,AEBV,541096,2023-06-27,2023-06-27,614963,ALM,,,,,2023-06-27,Tuesday,2023-06-28
NV,SGN,NIKE,SWOOSH,542155,2001-01-01,2023-06-27,630949,ALM,,,,,2023-06-27,Tuesday,2023-06-28
ID,CKG,VFC,OUTDOR,296728,2023-06-28,2023-06-28,553187,ALM,553187,,,,2023-06-28,Wednesday,2023-06-29
NV,HNA,VFC,OUTDOR,541218,2001-01-01,2023-06-28,620041,ALM,620041,,,,2023-06-28,Wednesday,2023-06-29
ID,CKG,VFC,OUTDOR,296763,2023-06-28,2023-06-28,564334,ALM,564334,,,,2023-06-28,Wednesday,2023-06-29
NV,HNA,ESPRIT,ESPRIT,539967,2001-01-01,2023-06-28,617370,ALM,617370,,,,2023-06-28,Wednesday,2023-06-29
NV,HPZ,JCI,JCREW,537243,2023-06-28,2023-06-28,503713,ALM,503712,,,,2023-06-28,Wednesday,2023-06-29
NV,HPZ,JCI,JCREW,537243,2023-06-28,2023-06-28,503712,ALM,503712,,,,2023-06-28,Wednesday,2023-06-29
ID,CKG,JCI,JCREW,295348,2001-01-01,2023-06-28,553164,ALM,,,,,2023-06-28,Wednesday,2023-06-29
NV,SGN,NIKE,SWOOSH,542153,2001-01-01,2023-06-28,637168,ALM,,,,,2023-06-28,Wednesday,2023-06-29
NV,SGN,NIKE,SWOOSH,542154,2001-01-01,2023-06-28,617901,ALM,,,,,2023-06-28,Wednesday,2023-06-29
NV,SGN,JCI,JCREW,539138,2023-06-29,2023-06-29,585674,ALM,585674,,,,2023-06-29,Thursday,2023-06-30
PH,CEB,NIKE,SWOOSH,81707,2001-01-01,2023-06-29,856751,ALM,,,,,2023-06-29,Thursday,2023-06-30
PH,CEB,NIKE,SWOOSH,81708,2001-01-01,2023-06-29,856750,ALM,,,,,2023-06-29,Thursday,2023-06-30
TH,BKK,NIKE,SWOOSH,143668,2001-01-01,2023-06-29,307779,ALM,,,,,2023-06-29,Thursday,2023-06-30
TH,BKK,NIKE,SWOOSH,143668,2001-01-01,2023-06-29,319168,ALM,,,,,2023-06-29,Thursday,2023-06-30
